"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","phenotype"
"293","DOUGLAS_BMI1_TARGETS_UP","DOUGLAS_BMI1_TARGETS_UP",430,-0.350178766708595,-1.68948936940246,5.51686943469406e-08,9.25440725990489e-07,6.38399010208356e-07,3323,"tags=39%, list=25%, signal=30%","PXYLP1/TLN1/ZMYND19/ADCY9/APEH/ARHGAP17/RASAL2/SS18/B4GALNT3/HPS3/OBSCN/PITHD1/DCXR/GDF11/IQGAP1/SH3BP5/ACYP1/CERCAM/CS/FAAP20/MACF1/CYP27B1/DAP3/HDAC7/ZNF584/ATP13A3/SLC16A1/B4GALT5/CDH24/GRPEL1/MED15/SOCS4/YWHAH/ANAPC15/TPM1/C15orf39/DUS3L/GDI2/NUP43/RBP1/HNRNPD/IPO11/LANCL2/LARP6/TRIAP1/PNP/QKI/REEP4/TRPV4/EMC9/LOXL1/NCOR2/PGAM5/POLR3K/ZIC2/AKAP8/MTMR1/XYLT2/CLPP/MTHFS/NT5DC2/PLOD3/USP39/EIF4A3/ZNF146/DLG4/TIMP2/TMEM41A/TRMT6/CDK14/TOMM34/HYAL2/PRMT5/RECQL4/DHX9/PODXL/SF3B4/ALDH1A3/FN1/POLR1A/CORO1A/WWC3/HNRNPUL1/RBM38/TUBB6/IDH3A/KCTD12/MPP1/AGPAT5/NCLN/CCT8/NUP93/GTF3A/IL27RA/FRMD4A/PLOD1/HRAS/RUVBL2/TNFRSF10D/FTSJ1/GPRC5B/IMPDH1/FXYD5/GLO1/ILF3/ATE1/RDX/ARL13B/COL6A1/DNMT1/MRM1/NOG/NUDT15/PSMC3IP/PDP1/STEAP3/THG1L/CD320/OIP5/PRPS2/NEIL2/SLC41A1/MTFP1/RGS19/ADARB1/FHL3/MYBBP1A/PPIF/HIP1/STX2/SLC2A1/AEN/ANGPTL2/PIGW/HUNK/SPAG5/KLF11/DCBLD2/DUSP6/TOP1MT/SLC37A4/TEAD1/CHEK1/LMNB2/LPCAT1/NUDCD1/ZNF367/PRC1/CMTM7/TRAM2/PMAIP1/SLC29A1/BCL9/CLIC4/KIF20A/HMGB2/F2R/CDKN3/ANKH/FAM83D/UNG/KDM1A/KIF11/IGDCC4/ECM1/HMGA1","adh"
"294","REACTOME_TRNA_PROCESSING","REACTOME_TRNA_PROCESSING",103,-0.526187881798806,-2.16709739531868,6.39699972874043e-08,1.06875788144925e-06,7.3726382955465e-07,3529,"tags=52%, list=27%, signal=39%","CDKAL1/NUP50/CLP1/NUP98/NUP133/POP1/DDX1/NUP88/URM1/TRIT1/NUP35/NSUN6/NUP62/NUP153/NSUN2/NUP43/NUP85/CPSF4/NUP58/QTRT2/NUP188/TRMT1/TYW3/NUP160/TPRKB/AAAS/TRMT6/FAM98B/XPOT/TRNT1/TSEN15/PUS1/NUP93/FTSJ1/ADAT2/RPP30/NUP205/RPP40/NUP155/TRMT112/DUS2/NUP107/THG1L/SEH1L/WDR4/CTU2/QTRT1/RAN/NUP37/NDC1/METTL1/NUP210/TRMT5/PUS7","adh"
"295","CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_DN","CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_DN",112,0.55491069770896,2.12204167055303,6.41472177065168e-08,1.06875788144925e-06,7.3726382955465e-07,1162,"tags=31%, list=9%, signal=29%","CP/MUC13/LUM/PKDCC/PAG1/LGALS4/HSD17B2/COL1A2/BMP2/FBP1/CCDC80/GEM/FOXA3/VNN2/MGLL/COL1A1/HPGD/SEMA6A/SLPI/TNFSF13B/LGALS3/GPNMB/SLC12A2/LURAP1L/GDA/PLBD1/SLC17A9/AMIGO2/RALGAPA2/PLTP/TBX15/MXRA5/PELI1/ZNF83/ERICH5","sph"
"296","BENPORATH_ES_CORE_NINE_CORRELATED","BENPORATH_ES_CORE_NINE_CORRELATED",85,-0.555736097818898,-2.18465897636316,7.29256807037852e-08,1.21091121844292e-06,8.35325809199474e-07,2338,"tags=42%, list=18%, signal=35%","GATAD2A/TGIF2/EED/SOX4/CALR/ILF2/SSRP1/GTF2H4/MSL3/TCF7L1/YEATS2/ILF3/TFDP1/HMGB3/E2F1/E2F8/SOX9/MYBBP1A/ETV7/RBL1/KLF11/STAT1/TRIP13/POLR1E/MYBL2/DEK/HMGB2/TEAD4/EZH2/FOXM1/MYBL1/WDHD1/NFE2L3/KDM1A/MYC/HMGA1","adh"
"297","ABRAMSON_INTERACT_WITH_AIRE","ABRAMSON_INTERACT_WITH_AIRE",41,-0.694819870956617,-2.37456712791444,7.37728553586012e-08,1.22085381847651e-06,8.42184536984067e-07,3122,"tags=76%, list=23%, signal=58%","NASP/IPO7/RANBP9/CHD6/MSH6/GCN1/SRSF2/KPNB1/TRIM28/PARP1/SMC3/XPOT/SMC1A/PABPC1/SRSF3/NUP93/C1QBP/RUVBL2/NOP56/SNRPB/SUPT16H/GEMIN5/MYBBP1A/PRKDC/PCNA/MSH2/MCM5/LMNB1/MCM6/TOP2A/MCM2","adh"
"298","GREENBAUM_E2A_TARGETS_UP","GREENBAUM_E2A_TARGETS_UP",30,-0.741494355608101,-2.37742486032112,8.82819021850269e-08,1.45605889006513e-06,1.00443661934995e-06,704,"tags=63%, list=5%, signal=60%","PLK4/ECT2/RACGAP1/MKI67/MAD2L1/CCNA2/TTK/TOP2A/AURKA/KIF4A/NUSAP1/CCNB2/KIF2C/BUB1/CCNB1/EIF4EBP1/ANLN/SLC7A5/KIF11","adh"
"299","LIM_MAMMARY_STEM_CELL_UP","LIM_MAMMARY_STEM_CELL_UP",267,-0.391793399325329,-1.81201544565263,9.14781040338467e-08,1.50372870008815e-06,1.03732079948256e-06,1798,"tags=30%, list=14%, signal=26%","SMIM13/AMOTL1/MIA/CNP/LTBP4/TUBB6/GJC1/VIM/LRRC8C/UPP1/SIMC1/CADM1/HRAS/LRP4/TGFBR3/SSH1/IGFBP4/TCF7L1/HACD1/SYNM/NRP2/CALU/TCOF1/MME/LAMB1/LAMC1/NRP1/KLHL29/SLC38A5/DCUN1D3/PDLIM7/MALT1/PHLDB1/SH2D5/CDH3/FBLN7/ADARB1/ETS1/PPP1R18/SORBS1/IL17RD/ANGPTL2/TMEM201/TMEM121/ACTA2/DCBLD2/DUSP6/FST/LAMA3/TGFB1I1/COL17A1/PGF/VSNL1/CACNB4/FABP5/FAS/GPR176/NXN/CCDC85B/MATN2/SLC4A3/PRICKLE1/IGFBP6/ICAM1/NT5E/TMEM255B/FHL1/CTNNAL1/THBS1/ARSI/IL1B/LGALS1/SLC2A3/TINAGL1/TNS4/MYC/ISM1/AXL/CAV1/ANKRD1","adh"
"300","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53",341,-0.371705639826196,-1.75243116797797,9.39043011802165e-08,1.53846546766921e-06,1.06128334772448e-06,2620,"tags=29%, list=20%, signal=24%","CSNK2B/POLR2F/NELFE/PPP1R13L/TRIAP1/POLR2E/CSNK2A2/EP300/PHF20/POLR2L/TNRC6C/UBA52/CDK7/GATAD2A/MDM2/RAD9B/YWHAE/HIPK2/MBD3/DDB2/MNAT1/PML/RAD51D/LRPPRC/RFC5/PRDX2/TP73/PRMT5/NOC2L/RPA1/FANCC/GADD45A/ING5/RPS27A/RPA2/SSRP1/PRMT1/RGCC/TACO1/AIFM2/GTF2H4/TNFRSF10D/BARD1/BLM/CHEK2/CASP2/NBN/RMI1/TNFRSF10A/GTF2F2/SMYD2/ERCC2/PRKAG2/RHNO1/SUPT16H/TFDP1/RPA3/STEAP3/POLR2D/GTF2H3/PLAGL1/RFC4/TP53/E2F1/E2F7/E2F8/EXO1/NPM1/MDC1/CCNE1/BRCA1/RBL1/MAPK11/CCNE2/RFC2/PCNA/MSH2/CHEK1/DNA2/FAS/CDC25C/RFC3/PMAIP1/FANCD2/TAF5/FANCI/BRIP1/RMI2/CCNA2/CDK2/AURKA/AURKB/CDK1/BIRC5/CCNB1/TAF4B/TPX2/PLK2","adh"
"301","REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT","REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT",57,-0.638054360772222,-2.30295025692918,9.86832753549342e-08,1.61138969557974e-06,1.11158884391762e-06,2317,"tags=46%, list=17%, signal=38%","RAD9B/YWHAE/RFC5/RPA1/RPA2/BARD1/BLM/CHEK2/NBN/RMI1/RHNO1/RPA3/RFC4/TP53/EXO1/MDC1/BRCA1/RFC2/CHEK1/DNA2/CDC25C/RFC3/BRIP1/RMI2/CDK1/CCNB1","adh"
"302","REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS","REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS",33,-0.728306748932428,-2.37593984886495,9.93336006680578e-08,1.61637161209246e-06,1.11502553141293e-06,2160,"tags=64%, list=16%, signal=53%","POLD2/RFC5/RPA1/RPA2/CHTF18/BLM/LIG1/PRIM2/RPA3/RFC4/ACD/POLA1/POLA2/RFC2/PCNA/FEN1/DNA2/DSCC1/POLD1/RFC3/PRIM1","adh"
"303","REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY","REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY",82,-0.568880909082353,-2.22050804250829,9.96461034514784e-08,1.61637161209246e-06,1.11502553141293e-06,3718,"tags=77%, list=28%, signal=56%","AKT2/PSMC1/PSMD6/PSMD7/PSMB9/PSME3/E2F5/PSMC5/PSMB8/PSMD2/E2F4/UBC/PSMD13/PSMA6/PSMC6/PSMB1/PSMD11/PSMD8/PSMB3/PSMD3/TFDP2/FZR1/PSMB4/PSMA5/PSMA7/PSMA4/PSMD4/PSMA2/RBBP4/PSMA3/LIN54/PSMA1/PSMB6/PSMD12/PSMD9/PSMF1/UBA52/CDK7/PSME1/PSMB2/PSMB5/MNAT1/PSMD1/PSME2/RPS27A/PSMD14/LIN52/PSMB7/PSMC3/CCND1/TFDP1/CDK4/E2F1/CCNE1/SKP2/CCNE2/CUL1/LIN9/CDC25A/CKS1B/CCNA2/CDK2/MYC","adh"
"304","REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA","REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA",36,-0.700400798951408,-2.33583829138957,1.02591123288079e-07,1.65866898342404e-06,1.14420362919287e-06,2317,"tags=56%, list=17%, signal=46%","RAD9B/RFC5/RPA1/RPA2/BARD1/BLM/NBN/RMI1/RHNO1/ERCC1/RPA3/RFC4/EXO1/RAD51/BRCA1/RFC2/DNA2/RFC3/BRIP1/RMI2","adh"
"305","MATSUDA_NATURAL_KILLER_DIFFERENTIATION","MATSUDA_NATURAL_KILLER_DIFFERENTIATION",342,-0.366262924160646,-1.72473017981885,1.04639074323697e-07,1.68623295180647e-06,1.16321814804704e-06,1574,"tags=29%, list=12%, signal=26%","GRWD1/SOX4/ARMC6/CCT7/KCNN4/ACTB/EBNA1BP2/NHP2/RRP12/CORO1A/ST3GAL6/SSRP1/KCTD12/NCL/PRMT1/RPS14/CADM1/TCF7/ABCE1/DPH5/IGFBP4/TCF7L1/ATAD3A/SMO/ALDOA/PRIM2/ANXA1/PPIH/MRPL12/SUV39H2/EIF5A/PRMT3/PLAGL1/PLAUR/HSD11B1/MTHFD1/CD44/ENG/CDK4/PDK3/SLC13A3/TGFA/HIP1/TIMELESS/CHST14/MYO5A/RPS18/NOP2/RANBP1/SHMT2/ASNS/DTYMK/FSTL1/KIF22/SOCS2/FEN1/SERPINA3/CACNB4/NCAPD2/RRM2/SKA1/PRSS23/SGO1/LIMD2/NRGN/PVR/CCL5/IPO4/MCM3/MCM5/GGT5/ABCB9/BUB1B/POLR1E/PKP2/NCAPG/PINX1/TYMS/IFITM2/MCM7/TACC3/RAD54L/IFITM1/DHRS4/F2R/TFRC/FHL1/MCM2/TK1/CDCA5/SYNCRIP/STAT4/STMN1/CYP24A1/FLNA/DTL/CHAF1B/MYADM/IL1B/KIF11","adh"
"306","KEGG_STEROID_HORMONE_BIOSYNTHESIS","KEGG_STEROID_HORMONE_BIOSYNTHESIS",21,0.827419505585621,2.30949372692732,1.1673524968624e-07,1.87501226211721e-06,1.29344423542958e-06,1010,"tags=62%, list=8%, signal=57%","UGT1A10/HSD11B2/AKR1C3/CYP1B1/CYP3A5/HSD17B2/STS/SRD5A3/AKR1C2/CYP1A1/UGT1A6/UGT1A1/SULT2B1","sph"
"307","EINAV_INTERFERON_SIGNATURE_IN_CANCER","EINAV_INTERFERON_SIGNATURE_IN_CANCER",26,-0.772922846689656,-2.40986744514267,1.20762185671043e-07,1.93337505724161e-06,1.33370478328966e-06,1104,"tags=54%, list=8%, signal=49%","IFI44L/APOBEC3G/ADAR/LY6E/IFI44/IFI6/STAT1/SP110/EIF2AK2/OAS2/MX1/ISG15/IFIT1/IFIT3","adh"
"308","KEGG_P53_SIGNALING_PATHWAY","KEGG_P53_SIGNALING_PATHWAY",59,-0.613261853919576,-2.24293043633919,1.33248635283416e-07,2.12635403382463e-06,1.46682793659563e-06,2330,"tags=46%, list=18%, signal=38%","MDM2/SHISA5/DDB2/TP73/ZMAT3/GADD45A/CCND1/CHEK2/CDK6/STEAP3/TP53/CDK4/GADD45B/CCNE1/CCNE2/CHEK1/RRM2/GTSE1/FAS/CCNB3/PMAIP1/CDK2/CCNB2/CDK1/CCNB1/THBS1/SERPINE1","adh"
"309","HINATA_NFKB_TARGETS_FIBROBLAST_UP","HINATA_NFKB_TARGETS_FIBROBLAST_UP",64,-0.607623284434775,-2.24846395871471,1.36156188440477e-07,2.15873440704821e-06,1.48916496762913e-06,1968,"tags=39%, list=15%, signal=33%","TNFAIP3/FN1/TNFAIP2/EXOSC9/GADD45A/RPA2/VIM/GTF2H4/ERCC1/GSTO1/G0S2/AP2B1/ETS1/ABCC1/NFKB2/EDN1/ICAM1/IER3/MYBL1/SERPINB2/CCNB1/IL1B/KRT7/CD83/SERPINE1","adh"
"310","SERVITJA_LIVER_HNF1A_TARGETS_UP","SERVITJA_LIVER_HNF1A_TARGETS_UP",98,-0.533380905792728,-2.16368507872985,1.36097066391175e-07,2.15873440704821e-06,1.48916496762913e-06,806,"tags=35%, list=6%, signal=33%","MAP4K4/GADD45B/ECT2/SLCO1A2/SORBS1/CDCA8/ASNS/CBR3/ACOT4/RACGAP1/TNFRSF12A/ESCO2/KIF20A/MAD2L1/NEK2/CCNA2/AURKB/MCM2/CCNB2/GAS2L3/KIF2C/BUB1/STMN1/CCNB1/ANLN/CDC20/THBS1/UBE2C/TPX2/AKAP12/LGALS1/HMMR/KIF11/SERPINE1","adh"
"311","SANSOM_APC_MYC_TARGETS","SANSOM_APC_MYC_TARGETS",222,-0.414150434321202,-1.86778342260263,1.42653002393997e-07,2.25446786741638e-06,1.55520501171455e-06,2557,"tags=32%, list=19%, signal=26%","MAPK7/OGFOD1/PHGDH/SRSF2/CORO1C/MRPL38/PIP5K1A/OGFR/RAD23A/SFXN2/SMARCC1/TRMT6/NUBP2/PXN/SOX4/LDAH/PRPF19/HSP90AB1/NHP2/ATIC/CINP/BCL7C/DPH2/POLE/DOCK9/NOL9/ALKBH2/TRIM7/CCND1/CCT4/RRP9/SNRPF/SIVA1/PABPC4/BDNF/IMPDH2/NFIC/BCL2L1/C20orf27/MIF/WDR4/GEMIN5/DCUN1D3/MTHFD1/QTRT1/IER5/TP53/POFUT1/MYBBP1A/POLA2/THOP1/SHMT2/METTL1/KNSTRN/LMNB2/TNFRSF12A/PKN3/MCM3/NFKB2/MCM7/SAPCD2/TICRR/PSRC1/FOXM1/TFRC/DKC1/SHMT1/NME1/IGF2/CENPA/MYC","adh"
"312","REACTOME_DNA_DAMAGE_BYPASS","REACTOME_DNA_DAMAGE_BYPASS",46,-0.650397464337977,-2.25140025773505,1.47449282063422e-07,2.32279878635167e-06,1.60234189448813e-06,2587,"tags=50%, list=19%, signal=40%","USP10/UBA52/POLD2/RFC5/RPA1/UBE2L6/USP1/POLE/RPS27A/RPA2/POLE3/RPA3/RFC4/RAD18/POLE2/MAD2L2/POLE4/RFC2/PCNA/POLD1/RFC3/ISG15/DTL","adh"
"313","REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS","REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS",45,-0.663408708902212,-2.28407569246256,1.53978131141188e-07,2.41789940753655e-06,1.66794538559195e-06,3558,"tags=73%, list=27%, signal=54%","SUMO2/NUP50/NUP98/NUP133/NUP88/TOP1/NUP35/NUP62/NUP153/NUP43/NUP85/NUP58/NUP188/NUP160/UBE2I/AAAS/SUMO3/NUP93/NUP205/NUP155/RANGAP1/NUP107/SEH1L/NUP37/CDCA8/NDC1/NUP210/PCNA/INCENP/TOP2A/AURKA/AURKB/BIRC5","adh"
"314","FARMER_BREAST_CANCER_CLUSTER_1","FARMER_BREAST_CANCER_CLUSTER_1",18,-0.832734319494475,-2.33752625237955,1.6254624601701e-07,2.52821138978988e-06,1.74404216662488e-06,1517,"tags=78%, list=11%, signal=69%","HERC6/IFI44L/IFI44/IFI6/OAS3/RSAD2/OAS2/MX1/OASL/ISG15/GMFG/IFIT1/HERC5/IFIT3","adh"
"315","KEGG_OOCYTE_MEIOSIS","KEGG_OOCYTE_MEIOSIS",88,-0.540476143005767,-2.1471757310932,1.62230736961668e-07,2.52821138978988e-06,1.74404216662488e-06,1311,"tags=30%, list=10%, signal=27%","ANAPC1/CDC27/FBXO5/ADCY7/ADCY3/CALM2/PKMYT1/MAD2L2/CCNE1/CCNE2/CUL1/SGO1/MAP2K1/CDC25C/MAD2L1/PLK1/CDK2/AURKA/ESPL1/MAPK12/CCNB2/CDK1/PTTG1/BUB1/CCNB1/CDC20","adh"
"316","SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN","SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN",91,0.569520030117375,2.11358818665842,1.6207686693149e-07,2.52821138978988e-06,1.74404216662488e-06,1218,"tags=43%, list=9%, signal=39%","PIGR/MMP28/KRT4/CEACAM6/RAB40B/SPRR3/SPRR1B/CFB/CFAP70/PROS1/ABI3BP/ABCA12/UPK1B/ACACB/LCN2/PROM1/ZG16B/SPRR1A/FREM2/SNTN/ABCA5/MMP7/TF/FAM81B/GDA/PDZK1IP1/RDH10/ASS1/MSLN/KRT23/SERPINA1/C9orf24/SPRR2A/BEND7/AHNAK2/RNF128/PDK4/MPP7/SUSD2","sph"
"317","PID_FANCONI_PATHWAY","PID_FANCONI_PATHWAY",41,-0.683242876587681,-2.33500241277369,1.7451691992192e-07,2.70583804863166e-06,1.86657479351986e-06,2341,"tags=56%, list=18%, signal=46%","FANCA/RFC5/RPA1/FANCC/USP1/RPA2/XRCC3/FAAP24/BLM/NBN/FANCM/RMI1/FANCL/RFC4/BRCA1/RFC2/CHEK1/BRCA2/RFC3/FANCD2/FANCI/BRIP1/FANCG","adh"
"318","BIOCARTA_MCM_PATHWAY","BIOCARTA_MCM_PATHWAY",18,-0.831408675510776,-2.33380510442076,1.77435701416053e-07,2.74244173729528e-06,1.89182520443928e-06,1100,"tags=67%, list=8%, signal=61%","ORC3/MCM4/CCNE1/MCM3/MCM5/ORC1/MCM7/MCM6/CDK2/MCM2/CDT1/CDC6","adh"
"319","GEORGES_CELL_CYCLE_MIR192_TARGETS","GEORGES_CELL_CYCLE_MIR192_TARGETS",58,-0.613858634047293,-2.23284659634793,1.8390327533319e-07,2.83349403844084e-06,1.95463603315692e-06,2147,"tags=48%, list=16%, signal=41%","TDP1/CDK14/TUBGCP3/USP1/DBF4B/NBN/RAD21/BCL2/KIF20B/RAD51/BRCA1/CDC7/RACGAP1/LMNB2/EMP1/PIM1/MCM3/POLQ/DEK/MKI67/KIF23/MAD2L1/MCM6/MCM10/PLAU/DTL/KIF14/NCAPH","adh"
"320","REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE","REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE",26,-0.766644815549255,-2.39029340495271,1.90970774665934e-07,2.93319174213457e-06,2.02341074078609e-06,1368,"tags=38%, list=10%, signal=35%","NBN/TP53/ACD/CCNE1/CCNE2/LMNB1/CCNA2/CDK2/HMGA2/HMGA1","adh"
"321","ZHANG_RESPONSE_TO_CANTHARIDIN_DN","ZHANG_RESPONSE_TO_CANTHARIDIN_DN",62,-0.596962895508717,-2.1912449298823,2.01336003190937e-07,3.08276154418522e-06,2.126588838426e-06,2953,"tags=68%, list=22%, signal=53%","SNRPA1/SNRPC/TKT/EIF3B/HNRNPC/TIMM17B/SLC25A6/TIMM23/POLD2/RFC5/SNRPA/RPL15/MRPL3/HADHA/IDH3A/EEF1D/RPS14/GTF3A/GTF2H4/RUVBL2/SNRPD1/NOP16/ERCC2/NOP56/TRAP1/PA2G4/RPL29/SUPT16H/PGAM1/RPL4/RRM1/MTHFD1/CDK4/RPSA/RRM2/FABP5/FARSB/MCM7/CTPS1/FANCG/PRIM1/MYC","adh"
"322","HU_GENOTOXIC_DAMAGE_4HR","HU_GENOTOXIC_DAMAGE_4HR",34,-0.712416310069389,-2.34942216705924,2.05654774247202e-07,3.1391093646739e-06,2.16545939146857e-06,704,"tags=47%, list=5%, signal=45%","ECT2/KIF22/CUL1/MTHFD2/PRC1/KPNA2/CDC25C/NEK2/TCF19/AURKA/SYNCRIP/PTTG1/BUB1/CDT1/ANLN/CDC20","adh"
"323","REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES","REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES",80,-0.555677076269077,-2.15049135574125,2.13623000184804e-07,3.25064100900405e-06,2.24239753493646e-06,3492,"tags=59%, list=26%, signal=44%","NUP50/NUP98/TRIM25/NUP133/NUP88/EIF4G2/KPNA4/NUP35/EIF4G1/NUP62/NUP153/NUP43/NUP85/NUP58/NUP188/UBA52/NUP160/AAAS/EIF4A3/KPNB1/UBE2L6/RPS27A/NUP93/EIF4A1/ABCE1/NUP205/NUP155/NUP107/MX2/SEH1L/DDX58/USP41/NUP37/NDC1/NUP210/STAT1/EIF2AK2/KPNA2/OAS3/USP18/OAS2/MX1/OASL/ISG15/FLNA/IFIT1/HERC5","adh"
"324","WP_DNA_IRDOUBLE_STRAND_BREAKS_AND_CELLULAR_RESPONSE_VIA_ATM","WP_DNA_IRDOUBLE_STRAND_BREAKS_AND_CELLULAR_RESPONSE_VIA_ATM",52,-0.630645204348732,-2.24161840005858,2.22627494926071e-07,3.37720412827666e-06,2.32970487705287e-06,2663,"tags=48%, list=20%, signal=39%","MCPH1/ACTL6A/MDM2/TRIM28/TP73/PARP1/SMC3/SMC1A/RASSF1/RIF1/BLM/CHEK2/NBN/TP53/E2F1/EXO1/PRKDC/RAD51/MDC1/BRCA1/PCNA/CHEK1/BRCA2/CDC25C/FANCD2","adh"
"325","KATSANOU_ELAVL1_TARGETS_DN","KATSANOU_ELAVL1_TARGETS_DN",100,-0.521837318177032,-2.14244040216112,2.28957206013581e-07,3.46253743863616e-06,2.38857056054978e-06,2049,"tags=47%, list=15%, signal=40%","ARMC6/SLC19A1/CCNYL1/RRP12/TIAM1/ST3GAL6/GJB3/HAUS7/TGFBR3/IGFBP4/FUS/TCOF1/COL6A1/ALDH7A1/DUSP10/DHFRP1/TFAP4/MPHOSPH6/NOLC1/CD44/CDH3/PKMYT1/FHL3/ADAMTS9/TIMELESS/CLIP4/ANGPTL2/PFAS/FST/INCENP/KIF18B/ETV4/CDCA7L/MYBL2/TGFBI/DEPDC1/PUS7/TCF19/TROAP/DKC1/SHMT1/SERPINB2/ANXA8L1/UBE2C/INHBB/LAMA2/FOSL1","adh"
"326","PASINI_SUZ12_TARGETS_DN","PASINI_SUZ12_TARGETS_DN",260,-0.394573245159583,-1.81592834656257,2.41879040483217e-07,3.64673461342027e-06,2.51563574231979e-06,2103,"tags=29%, list=16%, signal=25%","TGFB2/SOX4/TMCC3/NCS1/F3/FN1/TMEM43/SLC39A6/DBN1/AMOTL1/PHC2/TUBB6/VIM/GPRC5A/DUSP14/DPYSL2/KRT8/HMGN3/IGFBP4/ABTB2/HACD1/ANXA3/TUBA1A/SMO/BDNF/CDK6/ANXA1/MYO1C/SERTAD4/SERPINB9/BACH2/RHOBTB3/PDLIM7/IER5/AIF1L/SAMD4A/CMTM3/ETS1/ERRFI1/MLLT11/PPP1R18/CAV2/ACTA2/DCBLD2/DUSP6/AMOTL2/TGFB1I1/KRT18/PRSS23/TNFRSF12A/LIMD2/CMTM7/PKP2/RHOB/PRICKLE1/NT5E/PHLDA1/IER3/PRTG/FZD2/FLNA/HBEGF/PDGFB/ADK/LTB/MYADM/THBS1/LGALS1/PHLDB2/PLK2/HMGA2/MSN/MYC/ARL4C/AXL/CAV1","adh"
"327","REACTOME_G0_AND_EARLY_G1","REACTOME_G0_AND_EARLY_G1",26,-0.763065286485018,-2.37913292419089,2.47645275984429e-07,3.72225238979655e-06,2.5677303523124e-06,1119,"tags=58%, list=8%, signal=53%","TFDP1/E2F1/CCNE1/RBL1/CCNE2/PCNA/LIN9/CDC25A/MYBL2/CCNA2/CDK2/TOP2A/CDK1/CDC6/MYC","adh"
"328","WANG_METHYLATED_IN_BREAST_CANCER","WANG_METHYLATED_IN_BREAST_CANCER",33,-0.716557166892214,-2.33760943353134,2.54896170396663e-07,3.81955694359634e-06,2.6348541875727e-06,1956,"tags=58%, list=15%, signal=49%","F3/MAFF/GADD45A/GJB3/UPP1/MYO1B/INHBA/EPHA2/FYN/ETV5/CDC25A/SMURF2/DKK1/TUBB/HBEGF/THBS1/SLC7A5/FOSL1/CAV1","adh"
"329","KEGG_NUCLEOTIDE_EXCISION_REPAIR","KEGG_NUCLEOTIDE_EXCISION_REPAIR",43,-0.665850126200944,-2.29117470538585,2.66366498064513e-07,3.97930497868414e-06,2.7450535602809e-06,2350,"tags=56%, list=18%, signal=46%","CDK7/RAD23A/DDB2/MNAT1/POLD2/RAD23B/RFC5/RPA1/POLE/RPA2/GTF2H4/LIG1/POLE3/ERCC2/ERCC1/RPA3/GTF2H3/RFC4/POLE2/POLE4/RFC2/PCNA/POLD1/RFC3","adh"
"330","CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_DN","CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_DN",92,0.566481418907132,2.11169421643585,2.70445741982278e-07,4.02800249043302e-06,2.77864668237613e-06,2385,"tags=47%, list=18%, signal=39%","CYP4F3/UGT1A10/CIDEB/HNF4A/NR1I2/SLC46A3/GPT/SELENBP1/CYP27A1/SULT1B1/PRAP1/ABCB4/SYBU/AZGP1/NAT2/DAO/CYP2J2/AKR7A3/RDH16/ETFDH/CAT/GNE/CMBL/ECHDC2/MAT1A/PIPOX/LDHD/SLC16A2/PDK4/SYTL4/ABAT/TST/SCP2/CES2/EPHX1/POR/AMDHD1/RWDD3/GPLD1/PLG/SRD5A1/ALDH6A1/SMIM14","sph"
